LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
220000,2,2,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422,0
230000,2,1,2,27,0,0,0,0,0,0,11406,10097,4600,3234,4696,7062,5097,1060,1000,4696,7062,10898,0
170000,1,1,2,30,0,0,0,0,0,0,740,740,740,740,740,740,740,740,740,740,740,740,1
290000,2,1,2,30,0,0,0,0,0,0,288033,260683,190012,36223,-4724,225276,10784,10295,2082,4724,230000,10000,0
390000,2,3,1,38,0,0,0,0,0,0,241,0,0,0,739,0,0,0,0,739,0,0,1
300000,2,1,1,45,0,0,0,0,0,0,291,291,291,291,291,291,291,291,291,291,291,291,0
360000,2,1,2,34,0,0,0,0,0,0,6276,16062,8539,8665,2132,745,16142,8630,8710,2142,748,3030,0
290000,2,1,2,30,0,0,0,0,0,0,560,463,100,0,100,0,463,100,0,100,0,0,0
170000,2,2,2,33,1,0,0,0,0,0,-189,-189,-189,-189,-189,-189,0,0,0,0,0,0,0
180000,2,1,2,28,0,0,0,0,0,0,2393,5428,5683,39351,3241,2614,5461,5834,39000,3241,2614,3506,0
360000,2,1,2,56,0,0,0,0,0,0,437,241,0,0,0,2628,241,0,0,0,2628,163,1
250000,2,2,1,28,2,0,0,0,2,0,28245,29468,31488,34060,33213,34670,2000,2500,3100,0,2000,8000,1
680000,2,1,1,42,0,0,0,0,0,0,189514,188883,190076,181957,182226,177731,8000,9000,7000,7000,7000,7000,0
500000,1,2,1,40,0,0,0,0,0,0,22520,1110,79243,0,4580,0,1110,79243,0,4580,0,1380,0
180000,1,2,2,30,0,0,0,0,0,0,10000,10000,10970,12786,10300,10000,10000,10970,12786,10300,10000,11080,0
180000,1,1,2,31,1,2,2,2,2,2,172505,166692,176869,347813,171041,181637,0,16000,6000,0,15000,7000,0
260000,2,2,1,45,0,0,0,0,0,0,243952,224426,193708,163477,139993,133197,15521,10005,7000,5500,5000,4000,0
260000,1,1,2,28,0,0,0,0,0,0,825,650,825,644,819,1294,650,1000,644,1000,1300,825,0
270000,2,2,1,25,0,0,0,0,0,0,184560,178592,170225,156719,151716,153519,6061,6081,5072,5009,5254,4069,0
500000,1,2,1,40,0,0,0,0,0,0,30415,31645,32556,36642,-8,-8,2006,3000,5080,8,0,0,0
280000,2,2,2,46,0,0,2,2,0,0,29523,154398,151984,47851,49374,50198,126000,3000,0,3000,2000,2000,0
200000,1,2,1,40,1,2,2,0,0,0,303719,268163,228720,234177,201490,190721,5133,0,5857,202076,6726,5346,0
360000,1,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,1,2,29,0,0,0,0,0,0,1430,1785,435,2145,3090,4165,1785,435,2145,3090,4165,16828,0
220000,1,1,1,37,0,0,0,0,0,2,17039,7113,9574,1727,4201,622,7540,9571,1739,4918,0,24037,0
200000,1,2,2,31,0,0,0,0,0,0,7179,7626,3802,1271,1489,1260,7631,3803,1271,1489,1260,1373,0
260000,2,1,1,35,0,0,0,0,0,0,51133,60247,63615,71839,75506,78647,10000,5000,10000,5000,5000,10000,0
360000,2,2,1,34,0,0,0,0,0,0,4874,9561,5866,1297,0,0,5000,1166,1297,0,0,0,0
240000,1,1,1,37,0,0,0,0,0,0,222976,227463,220804,217991,221981,214320,8494,7762,7176,7505,7273,7509,0
160000,2,1,2,26,0,0,0,0,0,0,2659,3859,10709,8677,4318,2659,3859,10709,1000,100,1000,2856,0
200000,1,2,2,35,0,0,0,0,0,0,27784,33877,35420,26609,25392,23367,10000,10000,2000,5000,5000,1000,0
180000,2,2,2,25,0,0,0,0,0,0,109030,177633,139415,136942,114632,117808,78266,5203,30023,10024,10000,4458,0
180000,2,4,1,28,2,0,0,0,0,0,117328,115140,73730,64600,2500,0,4117,3504,3000,0,0,0,0
290000,2,2,1,49,0,0,0,0,0,0,5287,2323,704,2135,1591,5392,2334,707,2145,1599,5419,5039,1
260000,1,1,1,37,0,0,0,0,0,0,244736,249018,253704,255353,175022,130299,10000,10000,5000,5000,5000,3200,1
200000,1,1,1,30,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
310000,2,1,2,35,0,0,0,0,0,0,192454,196708,189210,181491,176661,173532,9088,7044,9072,11210,6116,5362,0
400000,1,1,1,38,0,0,0,0,0,0,1751,7046,2026,8686,8526,4041,7046,2026,8686,8526,4041,9511,0
260000,2,1,1,41,0,0,0,2,0,0,157551,160759,351026,170671,169689,159066,7312,18934,23,3729,4226,514,0
230000,1,1,2,28,0,0,0,0,0,0,28534,27104,24415,29002,12415,10607,15222,10016,10083,5030,5003,5043,0
310000,1,2,2,29,2,2,2,0,2,0,400,400,400,20334,19050,21573,0,0,20334,0,21573,0,0
430000,1,1,2,40,0,0,0,0,0,0,2099,8256,4353,471,5779,4468,8297,4391,473,5808,4489,3934,0
260000,1,2,1,35,0,0,0,0,0,0,228,340,352,364,376,388,500,400,400,400,400,284,0
160000,2,2,2,38,0,0,0,0,0,0,159637,155003,158156,153699,127366,117812,5580,5680,4950,4350,4300,4360,0
380000,1,1,2,32,0,0,0,0,0,0,387851,349973,689643,334456,329981,292421,13070,13000,26000,20095,11000,11000,0
500000,2,2,2,25,0,0,0,0,0,0,37797,35510,26463,23503,23918,23937,3050,1543,1215,3717,14014,12042,0
210000,2,1,2,30,0,0,0,0,0,0,23375,21829,11057,26520,27894,18772,20000,12000,27000,30000,10000,21000,0
460000,2,1,1,34,0,0,0,0,0,0,11689,12911,15418,22465,25546,36452,2000,3000,8000,4000,16000,6000,0
260000,1,2,2,29,1,2,0,0,0,0,263943,258331,261518,194791,198894,197564,0,7700,6000,6130,7500,6500,1
580000,1,3,1,67,2,2,3,3,4,6,453985,470915,471175,486776,503914,527711,25704,9464,25065,25703,33000,215,0
160000,2,1,2,37,0,0,0,0,0,0,153002,157427,158160,156314,145663,113486,7812,6700,5000,5049,3825,3570,0
290000,1,1,2,41,0,0,0,0,0,0,255049,247090,242309,238609,238712,237847,9006,8507,10902,8600,8671,8210,0
340000,2,1,1,43,0,0,0,0,0,0,15928,18338,20035,24238,20315,16378,3000,2000,5000,1000,723,5000,0
210000,2,4,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190000,2,1,2,39,0,0,0,0,0,0,83369,81617,83351,82989,83760,85707,3853,4000,3000,3200,3500,3500,0
20000,2,2,1,46,1,2,2,0,0,0,4426,2735,-211,1863,390,390,0,0,2253,0,390,1735,1
200000,1,2,1,41,2,2,2,2,2,2,1075,11201,1383,976,1126,563,11000,980,0,563,0,413,0
310000,2,3,1,37,0,0,0,0,0,0,4052,6514,-3484,-3484,-3484,13833,6514,0,0,0,17317,0,0
390000,2,2,2,28,0,0,0,0,0,0,1421,1286,2123,2219,1205,3343,1294,2133,2230,1209,3365,2151,0
300000,2,1,1,54,0,0,0,0,0,0,1080,-18,4190,2539,2590,5440,0,4208,2539,2590,5440,5646,0
240000,2,1,2,30,0,0,0,0,0,0,0,0,2999,0,0,0,0,2999,0,0,0,0,0
280000,1,1,1,34,1,0,0,2,0,0,-2159,5777,7936,2932,6493,4867,7936,2980,29,6493,4867,240,0
290000,2,1,2,27,1,2,0,0,0,2,236258,232523,243753,253145,267412,273095,1500,16500,15000,20000,10000,9701,0
280000,1,1,1,42,0,0,0,0,0,0,18958,2640,182251,173922,160553,147124,2676,189570,6084,5798,4627,3589,0
120000,2,3,1,28,0,0,0,0,0,0,93623,95472,93778,86416,53501,51931,3440,5017,5000,2000,1500,42800,0
330000,2,1,1,36,0,0,0,0,0,0,95255,101046,100349,100218,100334,98097,10500,4074,3600,4005,3600,3400,0
220000,1,2,1,47,2,4,3,2,2,2,233756,216591,197022,198088,187000,179703,3000,0,6000,0,14004,0,1
180000,1,3,3,27,0,0,0,0,0,0,349,1257,1097,243,323,155,1260,1104,243,323,155,209,1
20000,2,3,2,39,0,0,0,2,2,3,8720,12241,16020,16457,20906,20289,4000,4000,1000,4750,0,600,1
310000,2,2,1,48,0,0,0,0,0,0,0,99,0,110,0,0,99,0,110,0,0,0,0
200000,1,1,1,43,0,0,0,0,0,0,144678,140804,136437,135253,134629,134309,5090,5014,5009,4844,5002,4902,0
340000,1,2,1,41,0,0,0,0,0,0,331003,332829,274467,275341,280913,270448,15110,11019,9502,9579,9026,8719,0
200000,2,3,2,43,0,0,0,0,0,0,5853,5512,492,2038,316,1226,1024,492,2038,0,1226,1582,0
340000,1,1,2,30,0,0,0,0,0,0,1933,2855,872,981,22936,8097,1000,872,981,22936,5000,5939,0
210000,2,2,1,46,0,2,0,0,0,0,594,594,21445,0,0,0,0,21451,0,0,0,0,0
420000,2,2,2,31,0,0,0,0,0,0,25103,21330,16024,9603,2131,64507,1509,1067,3061,2210,64524,2324,0
260000,2,1,1,44,1,0,0,0,0,2,0,6500,0,0,2223,2056,6500,0,0,2223,0,60934,0
240000,1,2,1,50,0,0,0,0,0,0,419,419,419,419,419,419,419,419,419,419,419,419,0
240000,1,2,2,30,0,0,0,0,0,0,13989,7976,2088,7795,1335,2928,7976,2088,7795,1335,2928,4319,0
160000,2,3,1,33,0,2,0,0,0,0,2364,1095,2190,0,0,0,0,2190,0,0,0,0,1
310000,1,1,2,26,0,0,0,0,0,0,47330,48947,49738,53602,40510,43742,4000,5000,5052,9950,5000,5000,0
160000,2,1,2,32,0,0,0,0,0,0,1179,4042,270,52,0,394,4042,270,0,0,394,646,1
180000,2,2,2,28,1,2,2,0,0,0,172850,182810,169529,153501,136920,139506,14400,402,5166,5000,5030,5391,1
500000,1,1,1,58,0,0,0,0,0,0,13709,5006,31130,3180,0,5293,5006,31178,3180,0,5293,768,0
450000,1,3,2,38,0,0,0,0,0,0,322402,301522,290124,281667,289459,262269,15000,11000,10013,20000,30000,30000,0
300000,1,1,2,41,0,0,0,0,0,0,2930,1610,0,800,0,1951,1610,0,800,0,1951,0,0
480000,2,1,1,52,0,0,0,0,0,0,105286,86619,18802,34863,73914,47938,87170,18802,34874,73921,47938,56447,0
210000,2,1,2,41,0,0,0,0,0,0,194,6479,-200,-200,23560,0,6479,0,0,23760,0,0,1
50000,2,1,2,22,0,0,0,0,0,0,50813,50558,50455,49443,20405,19494,1972,2369,3592,1029,723,874,0
230000,1,2,2,27,0,0,0,0,0,0,396,396,396,396,396,546,396,396,396,396,546,396,0
200000,1,1,1,34,1,0,0,0,0,0,0,0,0,41673,42312,36171,0,0,41673,1206,1444,618,0
310000,2,2,1,37,0,0,0,0,0,0,44981,42940,43449,44925,42725,34303,1942,1460,1936,1742,1303,1249,0
240000,2,2,2,40,0,0,0,0,0,0,127919,93266,95837,49459,47631,37750,4000,4840,4000,1500,2000,2000,0
370000,2,1,2,28,0,0,0,0,0,0,68452,71014,72547,74501,76058,77572,3513,3046,3000,2589,2603,2695,0
180000,1,2,2,27,0,0,0,0,0,0,51826,6699,6529,104327,105867,106806,1500,2000,100000,4500,5041,2000,0
180000,2,1,1,42,1,0,0,0,0,0,0,1290,0,0,1200,0,1290,0,0,1200,0,0,0
320000,2,2,1,43,0,0,0,0,0,0,24685,27002,82271,5315,33059,908,30161,82271,5315,33059,908,6382,0
170000,2,2,1,29,0,0,0,0,0,0,50104,32978,11779,79862,39617,34091,2000,2009,78417,8000,3000,3000,0
330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0
300000,2,2,1,33,0,0,0,0,0,0,1496,1496,1496,2490,1996,1494,1500,1500,2494,1006,1498,2003,0
360000,2,3,1,38,1,2,2,0,0,0,29773,24395,22285,21359,21581,16065,2000,0,687,3864,1065,11500,0
400000,2,3,1,30,0,0,0,0,0,0,121219,113770,355718,298654,263190,202907,4981,263106,10900,10063,7708,5394,0
100000,2,1,2,28,0,0,0,0,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,0
160000,2,1,2,31,0,0,0,0,0,0,160843,153543,157871,143690,134386,138038,6000,7225,5000,5000,5900,4992,0
240000,2,2,1,32,0,0,0,0,0,0,4101,7101,5500,5500,5500,5463,8500,5500,5500,5500,5463,5500,0
330000,2,2,1,31,0,0,0,0,0,0,298644,297005,303257,302905,304151,299959,13000,13000,11000,11100,11000,16000,0
450000,2,1,1,33,0,0,0,0,0,0,3485,2989,2278,4714,768,1069,3004,2289,4737,771,1074,370,0
410000,2,1,2,34,1,0,0,0,0,0,0,13621,0,0,0,666,13621,0,0,0,666,0,1
160000,2,2,1,27,0,0,0,0,0,0,75652,44675,-183,-218,-218,-218,1020,0,0,0,0,0,1
190000,2,1,1,36,0,0,0,0,0,0,6915,4923,-2,6381,6383,817,4923,0,6383,2,0,1809,0
220000,2,1,2,36,0,0,0,0,0,0,2978,125,15064,101,1011,1411,125,15064,101,1011,1906,486,0
240000,2,2,2,28,0,0,0,0,0,0,234053,132007,234638,239790,132697,135561,5000,120000,10000,5000,4100,4000,0
230000,1,2,1,41,0,0,0,0,0,0,33842,35273,36693,37006,36519,31204,2000,2000,2000,2500,2000,2000,0
390000,1,1,1,38,0,0,0,0,0,0,30642,31843,32860,33511,34271,35040,2000,1548,1199,1300,1337,13000,0
270000,2,1,1,50,0,0,0,0,0,0,1363,0,6098,3500,7324,9466,0,6098,3500,7324,9466,2296,0
230000,1,2,2,58,0,0,0,0,0,0,110163,112499,114837,116400,45643,51083,5600,5700,5000,1855,6400,0,0
240000,1,1,1,43,0,0,0,0,0,2,67120,68473,69899,71946,75425,74377,2200,2263,2930,5000,0,3000,0
120000,2,1,2,29,0,2,0,0,2,0,8318,2730,3647,10730,1835,5843,0,3647,10752,0,5658,6928,0
590000,1,1,1,63,0,0,0,0,0,0,630458,646770,693131,324522,358774,369685,28000,61115,325000,40000,20000,51000,0
310000,2,1,2,28,0,0,0,0,0,0,269832,261818,234621,242570,246073,248376,15327,10000,12000,9019,10024,15040,0
200000,1,2,1,29,0,0,0,0,0,2,168374,172158,175701,181235,192713,189449,8000,7900,10000,14400,0,6700,0
470000,2,3,3,33,0,0,0,0,0,0,165254,157784,162702,69923,29271,29889,6400,7566,3000,960,1000,3000,0
180000,2,2,1,33,0,0,0,0,0,0,3490,0,1112,10383,1980,2672,0,1112,10383,1980,2672,2197,0
240000,1,2,2,26,0,0,0,0,0,0,27967,28707,27970,187880,169261,148519,10016,2081,169267,5062,4608,5096,0
320000,2,1,1,42,0,0,0,0,0,0,197352,201913,103278,62891,64948,66961,9000,6000,3000,3000,3000,3000,0
310000,2,1,1,31,0,0,0,0,0,0,0,0,24480,0,0,1635,0,24480,0,0,1635,3008,0
170000,1,4,2,28,0,0,0,0,0,0,169763,166286,162330,110034,97018,96056,6300,8138,4206,3366,3421,3642,0
470000,1,2,1,45,0,0,0,0,0,0,293261,279104,220728,198425,182826,130586,18000,10018,10000,10000,4771,6000,0
200000,1,1,1,40,0,0,0,0,0,0,540,454,0,0,990,0,454,0,0,990,0,0,0
310000,2,1,1,41,0,0,0,0,0,0,30680,126866,129449,106382,98892,92599,100000,16036,5000,3000,3000,3000,0
350000,2,4,1,49,1,0,0,0,0,0,0,36011,8978,11925,8574,5417,36011,8978,11975,8574,5417,1828,0
500000,1,1,2,36,0,0,0,0,0,0,151630,150824,117130,146443,122439,83535,12074,10000,40561,12550,20803,65678,0
280000,1,2,2,26,0,0,0,0,0,0,51951,25360,6183,261,-91,-91,25486,6213,262,0,0,18342,0
340000,2,2,1,32,0,0,0,0,0,0,34228,96716,74983,43557,15559,0,75113,2047,766,77,0,394,0
180000,2,1,2,27,1,0,0,0,0,0,0,1530,0,1610,0,0,1530,0,1610,0,0,0,0
390000,1,3,1,39,0,0,0,0,0,0,475934,308108,205228,185134,181949,136559,59324,6093,5411,6025,5000,3617,0
500000,1,1,2,30,0,0,0,0,0,0,33269,19084,2601,112075,163165,214575,1248,2601,112212,100000,64575,67810,0
330000,2,2,1,42,0,0,0,0,0,0,18516,24202,32912,36710,40442,42283,10000,10000,5000,5000,5000,5000,0
200000,1,1,1,34,0,0,0,0,0,0,165,165,165,0,0,0,165,165,0,0,0,0,0
160000,2,3,2,39,0,0,0,0,0,0,156000,155866,159005,159248,118904,119243,5559,7677,6039,4176,4300,4576,0
280000,2,1,1,49,0,0,0,0,0,0,4378,-324,-324,-324,-324,88036,2,322,0,0,88360,10045,1
310000,2,1,2,32,1,0,0,0,0,0,0,0,326,326,-235,-235,0,326,0,0,0,1200,0
300000,1,2,1,38,0,0,0,0,0,0,374,1685,1485,990,495,495,2000,1485,0,0,495,495,1
250000,2,1,2,29,2,2,2,2,2,2,124780,127168,125721,122209,126129,127847,5900,4500,0,5954,3900,4826,1
500000,2,1,1,36,0,0,0,0,0,0,8561,682,15714,5390,43386,0,1364,15714,5390,43386,0,0,1
370000,2,4,1,48,0,0,0,0,0,0,250264,252955,254111,257816,255491,255320,10004,9498,10827,9002,9040,9004,0
180000,1,2,2,29,1,2,2,0,0,2,5265,5002,0,0,1378,978,0,0,0,1704,0,2690,1
160000,2,1,1,34,0,0,0,0,0,0,1072,3297,5923,158,11030,158,3297,5939,158,11030,158,158,0
30000,2,3,1,28,0,0,0,0,2,0,23176,23182,19083,19632,15252,14021,2867,2000,2000,0,1500,1353,0
490000,1,1,2,44,0,0,0,0,0,0,2920,4040,3649,8343,6641,5779,4060,3659,8357,6660,5796,4736,0
500000,2,3,1,50,0,0,0,0,0,0,5310,5484,14539,13291,3645,4763,2703,10043,6065,3648,2003,1004,0
220000,2,1,2,41,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
220000,1,1,2,47,0,2,0,0,0,0,628,314,290,5134,346,427,1,291,5159,347,428,14473,0
280000,2,1,2,29,0,0,0,0,0,0,15801,9982,9909,10420,10142,10329,1200,1200,1200,1000,350,300,0
440000,1,1,2,39,0,0,0,0,0,0,120448,115977,104887,86807,71641,12420,3939,3506,3589,3061,1031,1044,0
210000,2,2,1,32,0,0,0,0,0,0,189307,194602,199963,205137,84877,83899,8438,10000,10000,84890,2948,3497,0
310000,2,2,1,30,0,0,0,0,0,0,13768,17520,21218,40531,41630,51983,4000,4000,20003,3027,20006,10056,0
460000,1,4,1,35,0,0,0,0,0,0,0,737,4856,6696,1327,0,737,4872,6696,1327,0,1782,0
50000,2,2,2,30,0,0,0,0,0,0,46795,46285,43282,14713,19583,14959,2169,1966,1130,5000,1000,441,1
360000,1,1,2,29,0,0,0,0,0,0,6001,5868,-1,592,-8,-8,5874,1,593,0,0,0,0
260000,2,2,1,37,2,2,2,0,0,0,244738,251351,244949,248273,119124,132619,12000,0,11000,4321,20000,27,1
450000,2,1,2,31,0,0,0,0,0,0,2609,0,0,0,17855,3430,0,0,0,17855,0,2500,0
140000,1,3,2,39,0,0,0,0,0,0,115940,100572,10776,10776,1059,0,10000,1000,0,1059,0,0,0
200000,1,3,2,39,0,0,0,0,0,0,84184,95791,94901,92866,93514,85659,16000,5013,5024,10000,5000,10000,0
250000,2,1,2,42,0,0,0,0,0,0,4673,16014,4063,5589,15895,9948,17381,4063,6018,15895,1000,5928,0
300000,2,2,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,1,1,1,49,0,0,0,0,0,0,1050,390,390,750,930,540,390,390,750,930,150,540,1
240000,2,1,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500000,1,2,1,53,0,0,0,0,0,0,-12,1270,4338,1080,2576,6200,1282,4338,1100,2576,1024,1000,0
160000,2,2,1,42,0,0,0,0,0,0,25338,27601,31818,34270,35698,37122,3000,5000,3000,2000,2000,2000,0
270000,1,1,2,40,0,0,0,0,0,0,193444,202284,199443,147121,162262,107338,15000,7000,10000,25000,15000,15000,0
280000,2,2,2,30,0,0,0,0,0,0,1373,207,3516,2769,0,0,207,3516,0,0,0,0,0
230000,2,1,2,25,0,0,0,0,0,0,736,645,855,0,590,0,645,855,0,590,0,299,0
240000,2,2,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,2,2,2,24,0,0,0,0,0,0,53910,55028,56449,56273,28316,30763,2600,2900,2034,2000,3000,1000,0
290000,1,2,1,46,0,0,0,0,0,0,196566,168372,171699,133147,135147,127087,7800,7839,4706,5400,4604,4900,0
210000,1,2,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,1,2,1,36,0,0,0,0,0,0,10767,144915,142909,143531,144893,144121,140013,5206,5008,6011,5250,5033,0
500000,2,2,1,38,0,0,0,0,0,0,80460,79689,74664,70270,66053,63924,3527,3030,3028,2513,2100,2524,0
360000,1,3,2,34,0,0,0,0,0,0,304883,301286,258122,255309,233946,235916,15000,9221,9225,8112,8369,9000,0
280000,2,1,1,41,2,0,0,0,0,0,280,6852,486,0,0,244,6859,486,0,0,244,0,0
200000,2,2,2,25,0,0,0,0,0,0,22701,7940,9855,24091,24583,7354,0,10145,24091,492,7354,9694,0
290000,1,1,1,32,0,0,0,0,0,0,31933,38752,200,1956,910,0,39032,201,1961,4,0,0,0
180000,1,1,2,40,0,0,0,0,0,0,123705,126429,20650,7751,1630,0,6019,1074,2038,819,0,0,0
200000,2,1,1,35,0,0,0,0,0,0,10118,2105,483,5452,389,389,2106,486,6175,1,390,390,0
210000,1,1,2,30,0,0,0,0,0,0,69937,71906,43308,44584,47842,49888,3500,3000,2000,4000,3000,10000,0
440000,2,2,1,32,2,0,0,0,0,0,339410,324469,324109,287932,287892,276902,11500,11129,10300,11098,11200,12000,0
70000,1,3,1,64,0,0,0,0,0,0,62188,62848,56718,47191,45959,47635,3000,2200,1700,1700,2441,2000,0
180000,1,1,2,28,0,0,0,0,0,0,40675,36126,30820,23852,17902,7784,1560,1735,1385,30,23,5411,0
300000,1,1,1,44,0,0,0,0,0,0,58137,51459,49737,48015,36004,6748,3000,2000,1500,3000,1000,3000,0
140000,1,1,1,38,0,0,0,0,0,0,1110,24629,22984,4456,3351,9038,24633,10066,4457,3353,9038,0,0
200000,2,1,1,52,0,0,0,0,0,0,16964,317,1169,3175,153,0,317,1169,3178,153,0,0,0
50000,1,1,2,28,0,0,0,0,0,0,23266,16093,19906,11132,0,0,5224,19906,11132,0,0,0,0
500000,1,1,2,38,0,0,0,0,0,0,0,0,0,8086,0,0,0,0,8086,0,0,0,0
30000,1,3,1,48,0,0,2,2,3,2,20817,23860,24372,25776,25088,24537,3400,1200,2100,0,0,2200,0
350000,1,1,2,27,1,0,0,0,0,0,21872,68309,162651,13514,36306,14974,137308,164395,49,36491,15049,14158,0
160000,1,2,2,28,0,2,2,0,0,0,530,530,-102,-418,-418,1647,0,102,316,123,2847,2,0
630000,2,2,1,47,0,0,0,0,0,0,37850,68187,1207,2632,8654,0,38187,1207,2632,8654,0,4981,0
220000,2,2,1,35,2,2,2,2,0,0,29202,30420,32222,32983,34031,36321,2000,2600,1600,1600,3000,0,1
360000,1,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270000,2,1,1,40,0,0,0,0,0,0,18751,5706,0,0,0,0,1000,0,0,0,0,0,0
450000,2,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,2,2,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,1,2,1,49,0,0,0,0,0,0,540,1148,20752,19397,19581,25071,1158,20752,1051,7120,14928,1177,0
470000,2,2,2,36,0,0,0,0,0,0,9,89,0,157,157,205430,1960,0,157,0,205430,130,0
200000,1,1,1,49,1,0,0,0,0,0,0,492,0,489,320,732,492,0,489,320,732,5335,0
260000,2,1,1,34,0,0,2,0,0,0,199,598,400,199,1117,922,599,2,200,1118,5,459,0
500000,1,1,1,46,0,0,0,0,0,0,18664,67646,-214,-214,42772,45282,68013,0,0,42986,45508,9055,0
170000,2,1,1,44,0,0,0,0,0,0,10309,4944,28144,1883,27938,14832,4944,28144,1883,27938,14832,0,0
200000,2,2,1,36,0,0,0,0,0,0,175000,184057,189643,115046,24895,35410,12000,9427,5934,13000,11000,1320,0
200000,2,1,2,33,0,0,0,0,0,0,4510,7430,4144,57836,1810,0,7430,4144,57836,1810,0,3018,0
230000,2,2,2,34,0,0,0,0,0,0,1716,1518,909,-1307,-3237,-5459,1518,1000,0,0,0,0,0
630000,2,1,1,31,0,0,0,0,0,0,447263,458762,470298,480587,385587,373910,20000,20000,20000,15000,15000,15000,0
290000,1,2,1,36,0,0,0,0,0,0,72774,67311,66183,61332,62445,59213,3500,3000,3000,3000,3000,3000,0
310000,2,2,2,26,0,0,0,0,0,0,219155,223308,225574,224001,230902,105844,10000,10000,6000,10000,39000,4000,0
360000,1,2,1,32,0,0,0,0,0,0,7230,9835,8217,2963,15437,15722,5017,2041,2980,16038,8032,10095,0
220000,2,2,2,32,0,0,0,0,0,0,18477,16341,11125,10000,10000,10000,16370,11125,10000,10000,10000,301,0
280000,1,1,1,39,0,0,0,0,0,0,17489,7542,2219,3008,849,1763,7614,2226,3008,1255,152446,0,0
260000,1,1,2,29,0,0,0,0,0,0,128208,100939,92549,90038,88772,111287,17000,6000,5000,6500,25000,4000,0
50000,2,2,2,24,0,0,0,0,0,0,51261,51493,50136,20287,20281,20027,2600,2000,730,800,900,750,0
200000,1,1,2,47,0,0,0,0,0,0,696,696,696,696,846,696,696,696,696,846,696,696,0
330000,2,1,1,36,0,0,2,0,0,0,2964,36,36,24699,2912,14231,36,0,24863,2912,14231,6976,0
200000,2,2,1,36,0,0,0,0,0,0,3131,207,3578,0,0,0,207,3599,0,0,0,3832,0
320000,2,1,1,41,0,0,0,0,0,0,59807,68080,67745,91798,90936,92588,10000,4200,30000,7,3000,0,0
220000,1,3,1,44,0,0,0,0,0,0,380,380,380,380,56663,57436,380,380,380,56663,2000,2000,0
500000,2,1,1,39,0,0,0,0,0,0,358020,360047,369045,382231,204593,211655,15000,15000,20000,10000,10000,10000,0
170000,1,2,2,24,0,0,0,0,0,0,108717,69632,56537,113576,138419,101452,8092,20121,100071,50122,6468,278311,0
290000,2,1,1,34,0,0,0,0,0,0,93844,97708,103066,104864,110151,115297,6000,7000,5000,7000,7000,7000,0
240000,2,3,1,37,0,0,0,0,0,0,-3,-3,1130,3525,0,2116,0,1133,3525,0,2116,7442,0
300000,2,4,2,30,0,0,0,0,0,0,10915,3469,2316,58284,6877,5970,3480,3016,58438,20,5987,2795,0
390000,2,2,1,41,0,0,0,0,0,0,216622,214504,212726,210556,208317,205339,7244,7500,7228,7103,7214,7000,0
300000,2,2,1,44,0,0,0,0,0,0,7948,576,2660,2319,1905,257,576,2684,2319,1905,257,3743,0
230000,1,1,2,44,0,0,0,0,0,0,5419,3288,806,1467,9192,4388,3306,806,1500,9216,4388,0,0
170000,2,3,2,53,0,0,0,0,0,0,161858,162402,159863,159700,77043,77047,5800,6500,5000,3000,3000,2500,0
230000,2,1,2,28,0,0,0,0,0,0,48144,51966,44477,39998,23278,27775,12000,2353,5000,0,8000,643,0
210000,2,1,2,30,0,0,0,0,0,0,7056,2881,1166,13740,6813,2144,3033,1172,13940,0,0,0,0
200000,1,1,2,36,0,0,0,0,0,0,103457,111541,113809,35797,36087,38505,10000,5000,1412,1300,3000,0,0
160000,2,2,2,29,2,2,0,0,0,0,1989,-8,866,0,892,0,0,874,0,892,0,594,1
220000,1,1,2,30,0,0,0,0,0,0,87604,89687,90889,91892,93815,96466,5000,4200,4000,4000,5000,5000,0
